year,category,recipient,location,grant_description,award_amt
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Fisk University,"Nashville, Tennessee",To support the development of a preservation plan for the library's special collections and archives,"31,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,George Mason University,"Fairfax, Virginia",To support further software development of the Zotero tool for citation and document management,"600,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,George Mason University,"Fairfax, Virginia",To support regional training camps in digital methods for humanistic scholarship,"264,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Greater Washington Education,"Arlington, Virginia",To support an assessment of the video archives of the PBS NewsHour,"61,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Harvard University,"Cambridge, Massachusetts",To support the development of digital resources in medieval Arabic studies,"327,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Harvard University,"Cambridge, Massachusetts",To support a detailed evaluation of projects funded by the Program for Latin American Libraries and Archives,"15,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,The Henry Francis du Pont Winterthur Museum Inc.,"Winterthur, Delaware",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Houston Symphony Society,"Houston, Texas",To support the preservation of recorded sound collections,"200,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Indiana University,"Bloomington, Indiana",To support an academic research program and publication series in Global Studies,"755,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Indiana University,"Bloomington, Indiana",To support the development of a sustainable scholarly assessment framework based on the large-scale aggregation of scholarly usage data,"349,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Institute of American Indian Arts Foundation,"Santa Fe, New Mexico",To support the purchase and implementation of a new integrated library system,"64,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,J. Paul Getty Trust,"Los Angeles, California",To support the cataloging of hidden collections,"154,600"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Johns Hopkins University,"Baltimore, Maryland",To support research projects using digitized medieval manuscripts and the development of an annotation tool,"347,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,King's College London,"London, United Kingdom",To support planning for a prosopography of medieval physicians,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Louisiana State University and Agricultural and,"Baton Rouge, Louisiana",To support planning for an electronic journal devoted to the scholarly uses and organization of library special collections and archives,"50,800"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"LYRASIS,","Atlanta, Georgia","To support the development of services to assist libraries in the choice, implementation, and use of open source software applications","486,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Massachusetts Historical Society,"Boston, Massachusetts",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"The Medici Archive Project, Inc.","New York, New York",To support the development of a new software system and related procedures for scholarly contributions to the online catalog of the Medici archives,"553,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Miami University,"Oxford, Ohio",To support the development and testing of a process that would improve the accuracy of the optical character recognition of digitized 18th-century texts and allow users to correct remaining errors,"41,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,National Film Preservation Foundation,"San Francisco, California",To support an on-site preservation assessment of American silent-era nitrate films currently held at the New Zealand Film Archive,"21,200"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,National Film Preservation Foundation,"San Francisco, California",To support further the on-site preservation assessment of American silent-era nitrate films currently held at the New Zealand Film Archive,"22,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,National Symphony Orchestra,"Washington, DC",To support the preservation of recorded sound archives,"200,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,New York University,"New York, New York",To support the development of methods for preserving circulating video collections in academic libraries,"523,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,New York University,"New York, New York",To support graduate student fellowships and related instructional costs in the field of book and paper conservation,"315,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,New York University,"New York, New York",To support the planning of a consortium of university presses that would sell and distribute electronic books to academic libraries,"47,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,North Carolina State University,"Raleigh, North Carolina",To support planning for the more effective federation of digital projects in the interdisciplinary area of medieval studies,"29,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Northeast Historic Film,"Bucksport, Maine",To support the cataloging of hidden collections,"186,900"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Northwestern University,"Evanston, Illinois",To support a workshop on natural language processing,"7,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,The Pierpont Morgan Library,"New York, New York",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,RIPM Consortium Ltd.,"Baltimore, Maryland",To support the creation of a bibliographic index to the music journal The Chesterian,"115,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Saint Louis University,"St. Louis, Missouri","To support the development of standards, services, and scholarly tools that would enhance the use of digitized medieval manuscripts","510,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,The Saint Paul Chamber Orchestra Society,"St. Paul, Minnesota",To support the preservation of recorded sound archives,"200,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,San Diego Historical Society,"San Diego, California",To support the cataloging of hidden collections,"162,100"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Smithsonian Institution,"Washington, DC",To support the cataloging of hidden collections,"82,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Stanford University,"Stanford, California",To support the use and further development of the Software Environment for the Advancement of Scholarly Research (SEASR),"761,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Stanford University,"Stanford, California","To support the development of standards, services, and scholarly tools that would enhance the use of digitized medieval manuscripts","647,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Stanford University,"Stanford, California",To support the cataloging of hidden collections,"349,300"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Stanford University,"Stanford, California",To support planning for increased interoperability among digitized medieval manuscript resources,"55,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Syracuse University,"Syracuse, New York","To support a director, sound archivist, and equipment for the university library's recorded sound collection","505,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Syracuse University,"Syracuse, New York",To support the cataloging of hidden collections,"143,100"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"University College Dublin, National University of Ireland","Dublin, Ireland",To support the development of a short title catalog of books printed on the Iberian Peninsula between 1601 and 1650,"237,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,The Regents of the University of California,"Oakland, California",To support the development of a shared repository system in the western US for print journals,"663,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Berkeley,"Berkeley, California","To support the development of Project Bamboo, a virtual research environment for humanities scholars","1,293,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Berkeley,"Berkeley, California",To support the creation of online tools to streamline the production of documentary editions,"457,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Berkeley,"Berkeley, California",To support the cataloging of hidden collections,"236,200"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Los Angeles,"Los Angeles, California",To support the development of electronic resources in medieval studies,"655,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Los Angeles,"Los Angeles, California",To support the evaluation of open source virtual world software platforms for use in advancing humanistic research,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California Press Foundation,"Berkeley, California",To support the final stages of a review of the University of California Press,"45,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Chicago,"Chicago, Illinois",To support the cataloging of hidden collections,"499,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Delaware,"Newark, Delaware",To support graduate student fellowships and related instructional costs in the field of book and paper conservation,"329,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To endow a new senior conservator position in the library,"1,250,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support further development of and experimentation with a set of standards and protocols for the annotation of digital resources,"674,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Leeds,"Leeds, United Kingdom",To support the creation of an electronic resource that would complement the printed version of The Cambridge Edition of the Works of Ben Jonson,"246,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Miami,"Coral Gables, Florida",To support the technical and organizational redesign of the Cuban Digital Theater Archive,"172,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Minnesota at Twin Cities,"Minneapolis, Minnesota",To support an interdisciplinary publication program aimed at strengthening the role the university press plays in the scholarly activities of the university,"483,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Nebraska Lincoln,"Lincoln, Nebraska",To support the cataloging of hidden collections,"208,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support phase two of the Long Civil Rights Movement research and publication project,"500,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support the cataloging of hidden collections,"78,400"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support the creation of a laboratory for teaching digital forensics at the School of Information and Library Science,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Oxford,"Oxford, United Kingdom",To support further development of a prototype of an online edition of Medieval Libraries of Great Britain,"517,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Pennsylvania,"Philadelphia, Pennsylvania",To support the cataloging of hidden collections,"490,700"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Pittsburgh,"Pittsburgh, Pennsylvania",To support summer institutes designed to increase the diversity of students in graduate programs at information schools,"600,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Southern California,"Los Angeles, California","To support scholarly projects using the Sophie authoring tool, and a marketing study for Sophie","260,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Southern California,"Los Angeles, California",To support non-destructive analysis of ancient Near Eastern artifacts at Argonne National Laboratories,"24,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Texas at Austin,"Austin, Texas",To support the cataloging of hidden collections,"137,100"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Toronto,"Toronto, Canada",To support the development of an annotation tool for use with digitized medieval manuscripts as well as research projects using such manuscripts,"305,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Waterloo,"Waterloo, Canada",To support the development of an annotation tool for use with digitized medieval manuscripts as well as research projects using such manuscripts,"241,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Zurich,"Zurich, Switzerland",To support the development of digital resources in medieval Arabic studies,"499,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Virginia Foundation for the Humanities and Public Policy,"Charlottesville, Virginia",To support the creation of an electronic reference work entitled The People of the Founding Era,"660,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Virginia Historical Society,"Richmond, Virginia",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,WGBH Educational Foundation,"Boston, Massachusetts",To support the cataloging of hidden collections,"311,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"The Winthrop Group, Inc.","New York, New York",To support a historical study of the Gutenberg-e publishing initiative,"198,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Yale University,"New Haven, Connecticut",To support the cataloging of hidden collections,"409,300"
2010,PERFORMING ARTS,"Aaron Davis Hall, Inc.","New York, New York",To support artistic initiatives,"50,000"
2010,PERFORMING ARTS,Alliance of Resident Theatres New York Inc.,"New York, New York",To support a space grant program and a Web-based member management system,"150,000"
2010,PERFORMING ARTS,"American Composers Orchestra, Inc.","New York, New York",To support artistic initiatives and organizational development,"400,000"
2010,PERFORMING ARTS,"American Lyric Theater Center, Inc.","New York, New York",To support the developmental process for new American opera and capacity building,"90,000"
2010,PERFORMING ARTS,"American Music Center, Inc.","New York, New York",To support the online media programs NewMusicBox and Counterstream Radio,"150,000"
2010,PERFORMING ARTS,"American Music Center, Inc.","New York, New York","To support planning for a strategic alignment with American Composers Forum and Meet the Composer, Inc.","50,000"
2010,PERFORMING ARTS,"American Opera Projects, Inc.","Brooklyn, New York",To support the developmental process for new American opera,"200,000"
2010,PERFORMING ARTS,"Anthology of Recorded Music, Inc.","New York, New York",To support a new opera recording,"12,000"
2010,PERFORMING ARTS,"Austin Circle of Theaters, Inc.","Austin, Texas",To support services to the theater field and collaborations among theaters,"90,000"
2010,PERFORMING ARTS,"Beethoven, A Non-profit Corporation","Seattle, Washington",To support a convening of leading radio stations to explore collaborative initiatives for classical music on terrestrial and digital radio,"29,000"
2010,PERFORMING ARTS,California Shakespeare Theater,"Berkeley, California",To support artistic initiatives and new partnerships,"300,000"
2010,PERFORMING ARTS,Center for Contemporary Opera,"New York, New York",To support the developmental process of new opera and music theater works,"100,000"
2010,PERFORMING ARTS,Children's Theatre Company and School,"Minneapolis, Minnesota",To support new work commissions related to the development of a Center for Participatory Theater,"48,000"
2010,PERFORMING ARTS,Cincinnati Opera Association,"Cincinnati, Ohio","To support the developmental process of new operas, in collaboration with the College-Conservatory of Music at the University of Cincinnati","300,000"
2010,PERFORMING ARTS,"A Contemporary Theatre, Inc.","Seattle, Washington","To support a workshop to develop a theatrical adaptation of the Sanskrit legend, the Ramayana","50,000"
2010,PERFORMING ARTS,"Cornerstone Theater Company, Inc.","Los Angeles, California",To support artistic initiatives,"350,000"
2010,PERFORMING ARTS,Corporate Council for the Arts,"Seattle, Washington",To support planning for Project Audience,"72,000"
2010,PERFORMING ARTS,Creative Capital Foundation,"New York, New York",To support the Multi-Arts Production Fund,"1,000,000"
2010,PERFORMING ARTS,Creative Capital Foundation,"New York, New York",To support a revolving loan fund for performing artists,"250,000"
2010,PERFORMING ARTS,"Dance Heritage Coalition, Inc.","Washington, DC",To support preservation of dance company archives and organizational development,"345,000"
2010,PERFORMING ARTS,"Dance Heritage Coalition, Inc.","Washington, DC",To support a dance archives pre-assessment project,"16,416"
2010,PERFORMING ARTS,"Dance Notation Bureau, Inc.","New York, New York",To support the documentation of works in Labanotation and the digitization of select handwritten scores in the DNB archives,"200,000"
2010,PERFORMING ARTS,"Dance Theatre of Harlem, Inc.","New York, New York","To support the enactment of a multiyear organizational plan, and reinstatement of a national touring presence","500,000"
2010,PERFORMING ARTS,"Dance Theatre of Harlem, Inc.","New York, New York",To support artistic and organizational development,"100,000"
2010,PERFORMING ARTS,Dance/USA,"Washington, DC",To support services to the field and Dance/NYC,"250,000"
2010,PERFORMING ARTS,"Danspace Project, Inc.","New York, New York",To support an expansion of the Platforms program and to increase and improve developmental and production support for dance companies,"250,000"
2010,PERFORMING ARTS,"Demos: A Network For Ideas And Action, Ltd.","New York, New York",To support planning by the Institute for Culture in the Service of Community Sustainability for a study of recent capital projects by New York City cultural organizations,"50,000"
2010,PERFORMING ARTS,"Discalced, Inc.","Brooklyn, New York",To support the Dance for PD program,"280,000"
2010,PERFORMING ARTS,"Florida State University Foundation, Inc.","Tallahassee, Florida",To increase and improve residency support for dance companies at the Maggie Allesee National Center for Choreography,"200,000"
2010,PERFORMING ARTS,"Foundation for Contemporary Arts, Inc.","New York, New York",To support the Grants to Organizations program,"500,000"
2010,PERFORMING ARTS,"The Gotham Chamber Opera, Inc.","New York, New York","To support collaborative opera development with Opera Company of Philadelphia and Music-Theatre Group, and a producing associate position in collaboration with Music-Theatre Group","400,000"
2010,PERFORMING ARTS,"International Contemporary Ensemble Foundation, Inc.","Brooklyn, New York",To support the ICElab artistic initiative and organizational development,"340,000"
2010,PERFORMING ARTS,"Jazz at Lincoln Center, Inc.","New York, New York","To support a week-long residency in Havana, Cuba","210,000"
2010,PERFORMING ARTS,"Joyce Theater Foundation, Inc.","New York, New York",To support Dance Art New York (DANY Studios),"800,000"
2010,PERFORMING ARTS,"Joyce Theater Foundation, Inc.","New York, New York",To increase and improve developmental and production support for dance companies and to provide subsidized rehearsal space at Dance Art New York,"650,000"
2010,PERFORMING ARTS,L.A. Theatre Works,"Venice, California",To support the ongoing development of The Play's The Thing for Higher Education,"200,000"
2010,PERFORMING ARTS,Los Angeles Opera Company,"Los Angeles, California",To support national radio broadcasts,"600,000"
2010,PERFORMING ARTS,The Louisiana Philharmonic Orchestra,"New Orleans, Louisiana",To support a professional development initiative to train musicians in film score recording,"50,000"
2010,PERFORMING ARTS,"Margaret Jenkins Dance Studio, Inc.","San Francisco, California",To support the Choreographers in Mentorship Exchange program,"100,000"
2010,PERFORMING ARTS,McCarter Theater,"Princeton, New Jersey",To support artistic initiatives,"425,000"
2010,PERFORMING ARTS,"Memphis Orchestral Society, Inc.","Memphis, Tennessee",To support artistic initiatives,"550,000"
2010,PERFORMING ARTS,"Mid Atlantic Arts Foundation, Inc.","Baltimore, Maryland",To support a travel grant program for US performance ensembles,"700,000"
2010,PERFORMING ARTS,Minnesota Orchestral Association,"Minneapolis, Minnesota",To support the Community Weeks initiative,"750,000"
2010,PERFORMING ARTS,Misnomer Inc.,"Brooklyn, New York",To support the development and implementation of the Audience Engagement Platform as well as related organizational development,"200,000"
2010,PERFORMING ARTS,"National New Play Network, Ltd.","Washington, DC",To support services to the theater field and collaborations among theaters,"425,000"
2010,PERFORMING ARTS,"National Public Radio, Inc.","Washington, DC",To support the development of software and digital content to strengthen national classical music programming,"750,000"
2010,PERFORMING ARTS,"New Dramatists, Inc.","New York, New York",To support Full Stage USA and the Creativity Fund,"255,000"
2010,PERFORMING ARTS,"New England Foundation for the Arts, Inc.","Boston, Massachusetts",To support a pilot of the National Theater Project,"2,200,000"
2010,PERFORMING ARTS,"New England Foundation for the Arts, Inc.","Boston, Massachusetts",To support programmatic enhancements to the National Dance Project,"225,000"
2010,PERFORMING ARTS,"New York Foundation for the Arts, Inc.","Brooklyn, New York","To support post-production costs for Bridge Records, Inc.'s recording of two new American operas","18,000"
2010,PERFORMING ARTS,The New York Public Library,"New York, New York",To support the recording of the Signature Theatre Company production of Horton Foote's Orphans' Home Cycle,"29,791"
2010,PERFORMING ARTS,New York Shakespeare Festival,"New York, New York","To support Public LAB, the Master Writer's Chair, and the Under the Radar festival and symposium","2,000,000"
2010,PERFORMING ARTS,New York University,"New York, New York",To support the Center for Creative Research,"325,000"
2010,PERFORMING ARTS,"Nikolais Louis Foundation for Dance, Inc.","New York, New York",To support a retrospective at the Joyce Theater as part of a three-year Nikolais Centennial Celebration,"40,000"
2010,PERFORMING ARTS,Nonprofit Finance Fund,"New York, New York",To support the ArtPlace initiative,"2,000,000"
2010,PERFORMING ARTS,Nonprofit Finance Fund,"New York, New York",To support financial planning for and management assistance to organizations eligible for a Mellon-funded loan program administered by Nonprofit Finance Fund,"32,000"
2010,PERFORMING ARTS,Non-Profit Technology Enterprise Network,"Portland, Oregon",To support the development and presentation of a course on strategic technology planning for nonprofit arts organizations,"89,700"
2010,PERFORMING ARTS,Oberlin Dance Collective,"San Francisco, California",To increase and improve developmental and production support for dance companies,"160,000"
2010,PERFORMING ARTS,On the Boards,"Seattle, Washington",To support the Dance Production Program,"200,000"
2010,PERFORMING ARTS,"Opera America, Inc.","New York, New York",To support the Opera Center,"2,000,000"
2010,PERFORMING ARTS,"Opera America, Inc.","New York, New York",To support a convening and travel grants to encourage subsequent productions of new work,"60,000"
2010,PERFORMING ARTS,Opera Company of Philadelphia,"Philadelphia, Pennsylvania","To support a collaborative composer-in-residence program with The Gotham Chamber Opera, Inc. and Music-Theatre Group, and a new-works administrator position","1,400,000"
2010,PERFORMING ARTS,"Oregon Shakespeare Festival Association, Inc.","Ashland, Oregon",To support the commissioning of up to 37 new plays through American Revolutions: The United States History Cycle,"600,000"
2010,PERFORMING ARTS,"Orpheus Chamber Orchestra, Inc.","New York, New York",To support the Orpheus Institute,"450,000"
2010,PERFORMING ARTS,Pat Graney Performance,"Seattle, Washington",To support the reconstruction and touring of Sleep and Tattoo,"25,000"
2010,PERFORMING ARTS,Perseverance Theatre Incorporated,"Douglas, Alaska",To support the Alaskan Stories initiative,"350,000"
2010,PERFORMING ARTS,"Philharmonic-Symphony Society of New York, Inc.","New York, New York",To support ambitious artistic programming,"1,050,000"
2010,PERFORMING ARTS,"Post-Classical Ensemble, Inc.","Washington, DC",To support artistic initiatives and organizational development,"200,000"
2010,PERFORMING ARTS,The Saint Paul Chamber Orchestra Society,"St. Paul, Minnesota",To support artistic initiatives and organizational development,"1,000,000"
2010,PERFORMING ARTS,"7 Stages, Inc.","Atlanta, Georgia","To support a symposium on Bernard-Marie Kolt_s in conjunction with a ten-year initiative, the U.S. Kolt_s Project","30,000"
2010,PERFORMING ARTS,"Sphinx Organization, Inc.","Detroit, Michigan",To support a national touring program and a commissioning program,"500,000"
2010,PERFORMING ARTS,"St. Luke's Chamber Ensemble, Inc.","New York, New York",To support an operating fund for The DiMenna Center for Classical Music,"2,000,000"
2010,PERFORMING ARTS,"St. Luke's Chamber Ensemble, Inc.","New York, New York",To support artistic initiatives and organizational development,"600,000"
2010,PERFORMING ARTS,"Tectonic Theater Project, Inc.","New York, New York",To support The Laramie Project residency,"50,000"
2010,PERFORMING ARTS,"Theatre Communications Group, Inc.","New York, New York",To support professional development programs and the Global Connections travel grant program,"300,000"
2010,PERFORMING ARTS,"Theatre for a New Audience, Inc.","New York, New York",To support the Artistic Growth Fund,"900,000"
2010,PERFORMING ARTS,"Trisha Brown Company, Inc.","New York, New York",To support work on the company archives,"265,000"
2010,PERFORMING ARTS,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support the Krannert Center for the Performing Arts and its efforts to increase and improve development and production support for dance companies,"200,000"
2010,PERFORMING ARTS,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support residencies for ensemble theater companies at the PlayMakers Repertory Company,"200,000"
2010,PERFORMING ARTS,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support artist residences associated with Carolina Performing Arts' The Rite of Spring at 100,"45,000"
2010,PERFORMING ARTS,"The Virginia Arts Festival, Inc.","Norfolk, Virginia",To support the developmental process of new opera at the John Duffy Composers Institute,"150,000"
2010,PERFORMING ARTS,"Walker Art Center, Inc.","Minneapolis, Minnesota",To increase and improve developmental and production support for dance companies,"200,000"
2010,PERFORMING ARTS,"Walker Art Center, Inc.","Minneapolis, Minnesota","To support an archival assessment of properties, sets, sculptures, costumes, and other objects derived from Merce Cunningham's art","15,000"
2010,PERFORMING ARTS,"Washington Drama Society, Inc.","Washington, DC",To provide bridge support for the American Voices New Play Institute,"404,000"
2010,PERFORMING ARTS,Wesleyan University,"Middletown, Connecticut",To support artistic and curricular initiatives at the Center for the Arts,"750,000"
2010,PERFORMING ARTS,WNYC Radio,"New York, New York",To support broadcasts of live concerts on WQXR and music programming on the internet station Q2,"700,000"
2010,PERFORMING ARTS,Yale University,"New Haven, Connecticut",To support Yale Repertory Theatre's Center for New Theatre,"1,000,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,American Friends of the,"New York, New York",To support the Mellon Research Fellow for the Raphael Research Resource,"6,237"
2010,MUSEUMS AND ART CONSERVATION                                                          ,Birmingham Museum of Art,"Birmingham, Alabama",To support two postdoctoral curatorial fellowships in African American art,"300,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,Bowdoin College,"Brunswick, Maine",To establish an endowment to strengthen the curricular role of the Bowdoin College Museum of Art's collections and programs,"1,000,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,The British Museum,"London, United Kingdom","To support the development of a prototype for a collaborative online research environment for art historians, curators, conservators, and scientists","675,500"
2010,MUSEUMS AND ART CONSERVATION                                                          ,The British Museum,"London, United Kingdom","To support the planning of a collaborative online research environment for art historians, curators, conservators, and scientists","100,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,The Courtauld Institute of Art,"London, United Kingdom",To support a new faculty position in the history of art in Asia circa 1000_1750,"750,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,The Courtauld Institute of Art,"London, United Kingdom",To support the completion of the Maestro di Figline prototype project for online exchange of conservation documentation,"75,000"
2010,MUSEUMS AND ART CONSERVATION,Foundation of the American Institute for,"Washington, DC","To establish a photograph conservation department at the State Hermitage Museum in Saint Petersburg, Russia","3,460,000"
2010,MUSEUMS AND ART CONSERVATION,Johns Hopkins University,"Baltimore, Maryland",To support the expansion of the Museums and Society program,"484,000"
2010,MUSEUMS AND ART CONSERVATION,LYRASIS,"Atlanta, Georgia",To support a second phase of a photograph preservation initiative among historically black colleges and universities,"1,400,000"
2010,MUSEUMS AND ART CONSERVATION,Museum of the City of New York,"New York, New York",To support four postdoctoral curatorial fellowships,"694,000"
2010,MUSEUMS AND ART CONSERVATION,National Gallery of Art,"Washington, DC",To establish a photograph conservation department and three staff positions,"1,865,000"
2010,MUSEUMS AND ART CONSERVATION,National Gallery of Art,"Washington, DC","To support the planning of ConservationSpace, an open source Web-based software application for managing conservation documentation","62,000"
2010,MUSEUMS AND ART CONSERVATION,Nelson Gallery Foundation,"Kansas City, Missouri",To establish an endowment for consultant science advisors and analytical services,"1,100,000"
2010,MUSEUMS AND ART CONSERVATION,Nelson Gallery Foundation,"Kansas City, Missouri",To support a strategic planning initiative,"300,000"
2010,MUSEUMS AND ART CONSERVATION,Ohio State University,"Columbus, Ohio",To support curatorial programming in contemporary Brazilian art at the Wexner Center for the Arts,"782,300"
2010,MUSEUMS AND ART CONSERVATION,Philadelphia Museum of Art,"Philadelphia, Pennsylvania",To support planning for the reinstallation of the Rodin Museum and several galleries in the main building,"500,000"
2010,MUSEUMS AND ART CONSERVATION,The Pierpont Morgan Library,"New York, New York",To endow the position of curator of modern and contemporary drawings,"1,775,000"
2010,MUSEUMS AND ART CONSERVATION,Stichting tot Exploitatie van het Rijksbureau voor,"The Hague, The Netherlands",To support the improvement of the structure of The Rembrandt Database and to develop its contents and linkages to other research resources,"1,077,700"
2010,MUSEUMS AND ART CONSERVATION,Solomon R. Guggenheim Foundation,"New York, New York",To support the implementation of the first phase of the Panza Collection Conservation Initiative,"1,230,000"
