year,category,recipient,location,grant_description,award_amt
2002,OTHER,"New York Foundation for the Arts, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","35,000"
2002,OTHER,New York Hall of Science,"Corona, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","200,000"
2002,OTHER,New York Public Library,"New York, New York","To cover the losses New York City's three public branch library systems have incurred from the reduction in government support of core operations as a result of the events of September 11, 2001","1,185,000"
2002,OTHER,New York Public Library,"New York, New York","To help cover the losses the New York Public Library's Research Libraries incurred from the reduction in New York City support as a result of the events of September 11, 2001","732,500"
2002,OTHER,New York Restoration Project,"New York, New York",To provide general operating support,"300,000"
2002,OTHER,New York Shakespeare Festival,"New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","200,000"
2002,OTHER,New York Studio School of Drawing,"New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","85,000"
2002,OTHER,New York University Medical Center Foundation,"New York, New York","To support the Enid Haupt Glass Garden at the Rusk Institute of Rehabilitation Medicine, to help cover the losses that the institution incurred as a result of the events of September 11, 2001","25,000"
2002,OTHER,"Parks Council, Inc.","New York, New York",To provide general operating support,"300,000"
2002,OTHER,"Paul Taylor Dance Foundation, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","125,000"
2002,OTHER,"Philharmonic-Symphony Society of New York, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","250,000"
2002,OTHER,The Pierpont Morgan Library,"New York, New York","To support the institution following losses incurred as a result of the events of September 11,","2001,"
2002,OTHER,The Pierpont Morgan Library,"New York, New York",and to contribute to its insurance costs,"225,000"
2002,OTHER,"Playwrights Horizons, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","175,000"
2002,OTHER,"Poets House, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","25,000"
2002,OTHER,"Prospect Park Alliance, Inc.","Brooklyn, New York",To provide general operating support,"300,000"
2002,OTHER,Queens Borough Public Library,"Jamaica, New York","To cover the losses New York City's three public branch library systems incurred from the reduction in government support of core operations as a result of the events of September 11, 2001","838,000"
2002,OTHER,"Queens Botanical Garden Society, Inc.","Flushing, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","150,000"
2002,OTHER,"Queens Council on the Arts, Inc.","Woodlawn, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","40,000"
2002,OTHER,Queens Museum of Art,"Queens, New York","To support the institution following losses incurred as a result of the events of September 11, 2001, and to enable it to rehire essential staff and maintain program stability while planning for the future","150,000"
2002,OTHER,"Randall's Island Sports Foundation, Inc.","New York, New York",To provide general operating support,"100,000"
2002,OTHER,"Riverside Park Fund, Inc.","New York, New York",To provide general operating support,"85,000"
2002,OTHER,"Roundabout Theatre Company, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","675,000"
2002,OTHER,"Second Stage Theatre, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","100,000"
2002,OTHER,Smithsonian Institution,"Washington, DC","To support the institution following losses incurred as a result of the events of September 11, 2001","750,000"
2002,OTHER,Smithsonian Institution,"Washington, DC","To compensate for the losses the institution incurred as a result of September 11, 2001, and to help sustain its exhibition and educational programs","750,000"
2002,OTHER,Solomon R. Guggenheim Foundation,"New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","150,000"
2002,OTHER,"Sons of the Revolution in the State of New York, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","150,000"
2002,OTHER,South Street Seaport Museum,"New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","350,000"
2002,OTHER,"Staten Island Botanical Garden, Inc.","Staten Island, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","100,000"
2002,OTHER,Staten Island Children's Museum,"Staten Island, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","225,000"
2002,OTHER,"Staten Island Historical Society, Inc.","Staten Island, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","150,000"
2002,OTHER,"Staten Island Zoological Society, Inc.","Staten Island, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","25,000"
2002,OTHER,"The Studio Museum in Harlem, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11,","2001,"
2002,OTHER,"The Studio Museum in Harlem, Inc.","New York, New York","to meet its most urgent security needs, and to contribute to stabilization","600,000"
2002,OTHER,"Symphony Space, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","150,000"
2002,OTHER,"Theatre Development Fund, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","200,000"
2002,OTHER,Theatreworks/USA Corp.,"New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","150,000"
2002,OTHER,"Town Hall Foundation, Inc.","New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","75,000"
2002,OTHER,"Wave Hill, Inc.","Riverdale, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","200,000"
2002,OTHER,Whitney Museum of American Art,"New York, New York","To support the institution following losses incurred as a result of the events of September 11, 2001, and to preserve and develop scholarly, conservation, and educational activities","1,500,000"
2002,OTHER,Wildlife Conservation Society,"Bronx, New York","To support the institution following losses incurred as a result of the events of September 11, 2001","300,000"
2002,CONTRIBUTIONS,Association of Governing Boards of Universities,"Washington, DC",To provide general support,"35,000"
2002,CONTRIBUTIONS,"Council on the Environment, Inc.","New York, New York",To support its Waste Prevention and Recycling Service,"30,000"
2002,CONTRIBUTIONS,"Doe Fund, Inc.","New York, New York",To provide general support,"30,000"
2002,CONTRIBUTIONS,Eviction Intervention Services,"New York, New York",To provide general support,"40,000"
2002,CONTRIBUTIONS,Foundation Center,"New York, New York",To provide general support,"30,000"
2002,CONTRIBUTIONS,Marymount Manhattan College,"New York, New York",To support the introduction of a new first-year program for entering students,"40,000"
2002,CONTRIBUTIONS,Nonprofit Coordinating Committee,"New York, New York",To provide general support,"35,000"
